id,dim0,dim1,dim2,dim3
N382,1.0854058,-0.015119486,-0.05263797,0.83449054
N4440,1.746644,5.0951247,-1.96042,-2.3219845
N3214,1.7157252,5.286531,-1.9318087,-2.2934542
N1150,1.686228,5.321146,-1.8709807,-2.320551
N1231,-1.1026866,-0.0076724403,2.413141,-0.43759793
N1211,1.5599979,-0.717896,-0.3722206,0.24366187
N1244,2.912419,1.2310944,-1.0382668,1.7739755
N4533,0.34698012,0.5469641,0.045679912,0.5819822
N1839,-2.8676555,-1.6826378,-0.13087887,2.28855
N2596,-2.6843224,-1.7086275,-0.07905326,2.323668
N2493,-2.2485213,-0.41168535,-0.8326843,0.7394205
N378,-2.4005356,-0.66288364,-0.76480037,0.7305342
N1983,0.3430209,1.0877608,-0.24804553,0.19473885
N2961,0.0036574602,0.8466451,-0.17567979,1.0457654
N116,1.4182112,2.2612982,-2.0466912,-0.20962225
N1285,0.51019704,0.7867877,-0.711339,0.19396353
N1689,0.2254819,1.0695854,-0.3338936,-0.26707533
N462,0.7587947,0.81491953,-1.6079136,1.2231842
N1772,-2.2808552,-1.7740332,1.876826,1.3087617
N2703,-0.8056275,0.0008393042,-0.2580099,-0.6999351
N4677,3.0769324,1.11448,-0.96367115,2.2429717
N4514,-0.25565723,-0.31167623,0.17298993,-0.23423101
N2098,-1.4072059,-0.810837,1.6413841,0.9541695
N2638,-0.54184,-2.3566732,-1.2403252,1.6147909
N740,1.7778012,-5.8765736,-2.587304,3.4647584
N2934,1.7682956,-5.4116683,-2.260063,3.3386178
N624,1.7154468,-5.696795,-2.5263011,3.3814554
N4045,1.6534464,-5.2442856,-1.9275376,3.4480402
N1467,1.7630453,-5.506444,-2.2026885,3.4318666
N3443,1.7678305,-5.570102,-2.3099918,3.3180141
N2102,0.5717383,-0.6888763,0.19566575,-0.76072484
N330,-1.3829689,0.59070873,-0.52934766,-0.5559912
N1439,-1.6096634,0.31761917,2.2967465,0.22923706
N3736,-0.5528803,-1.0083777,2.175267,-0.9222869
N4327,-0.5275508,-1.1200436,2.2020257,-0.99191445
N3157,-0.713807,-0.56510055,2.0656462,-1.1426526
N1204,-0.736309,-0.48387656,2.0932689,-1.2253581
N4043,0.2532053,0.64218944,1.4809867,-0.83838564
N3411,0.4097968,-0.5348395,-0.14835301,0.6139719
N1171,-0.74671596,0.15502468,-0.19421357,0.33797532
N3073,-0.2474044,0.29224727,-0.15157592,-0.16513652
N3781,0.08223515,0.2725961,0.087636285,0.48987293
N2171,-0.4316496,0.0051069967,-0.17060073,0.44362682
N4320,0.020607844,0.9346211,0.08168229,0.70723945
N1334,-0.12562093,0.39323077,-0.06915251,2.7119527
N3490,-0.45639408,-1.0201172,0.76648027,-0.644622
N1776,-0.6960983,-0.40648097,0.35834548,0.36115167
N2422,-0.4825799,0.09272191,0.099705614,0.47951472
N2431,-1.2702678,2.6392882,-1.3126714,-3.0129898
N3461,-0.6368079,-0.101854704,-0.096834734,0.48084784
N1690,-1.144541,-0.33438885,1.1582707,-0.64006597
N1989,1.0780392,-1.8803184,1.3566433,0.7948637
N2732,-1.2351829,0.3523949,1.3751334,0.17068268
N3381,1.3713518,0.09816305,0.42309886,-0.9588275
N1504,-1.0554292,-0.43144724,2.4080565,0.24065219
N2342,0.16384688,0.66716915,0.7210527,0.25951922
N1719,-0.7793996,0.48407513,-0.20483655,0.8637415
N4559,1.1119618,1.0999146,2.8091183,-2.9600623
N3795,0.13902366,0.70803535,-0.2798638,-0.33683068
N4146,-0.50943583,-0.32210007,-0.022131246,0.6091956
N4410,-0.033564046,0.55612767,0.06640562,0.7889179
N3872,1.2466075,0.18374267,0.16208056,1.7958956
N63,0.9395337,-0.20261574,0.32582632,-1.8078601
N564,-0.20366421,0.54592204,0.964848,1.2842913
N3699,-0.842836,0.12944046,0.08259351,0.6434401
N1594,-2.3581576,0.21965623,2.9104755,-0.19126046
N2198,-0.8567754,0.8520721,-0.23840985,0.7464121
N2567,1.4888681,1.1007231,1.4934721,3.1739774
N887,1.6415787,1.3828313,1.5056913,2.9769168
N479,1.6683738,0.51408064,3.6223214,-3.3851066
N4979,1.5373445,0.39383447,3.5570977,-3.316505
N734,1.5044948,0.6823179,3.3844697,-3.1230485
N350,0.020054653,0.7111946,0.639159,-0.17326447
N2361,-0.13650216,-0.013630293,0.39981496,0.050297517
N2034,-1.9549369,-0.9211184,-0.10196466,1.1709894
N809,-0.14867511,-0.8930766,-0.31362632,-1.6577902
N1753,0.042524934,-0.29701397,-0.11880076,-1.3932174
N3879,1.376504,0.13730562,-0.12906086,-1.5211389
N2157,0.7259795,0.7728574,0.758843,0.37896603
N3311,-0.1830267,0.19155279,0.7248067,-0.5837173
N623,-0.13473657,0.63781583,0.6715877,0.46439755
N4414,1.4455256,0.14013247,0.20510808,-1.7271695
N1287,0.08334126,0.648311,0.06654119,0.8969582
N4875,0.3048368,-0.08802787,0.1186954,0.14090572
N104,0.14950186,-0.5661964,0.23544979,-0.46631774
N3585,-1.343303,0.09661578,-0.68348145,1.1158636
N3392,-1.3216258,-0.025430173,-0.68576735,1.1013472
N1586,-1.1130157,0.25930753,-0.014051221,0.70083416
N2358,-1.4630458,-0.11398772,-0.21990076,1.3102651
N3992,-0.11308893,1.015509,0.6349896,0.710661
N379,1.5973583,2.0163953,-1.6072159,0.42736202
N684,0.60466385,1.1982881,1.1501013,1.5443648
N2580,-0.958973,2.0755808,-0.06256853,-1.2909143
N2747,0.030822612,0.123852246,0.0128465295,-0.23823978
N3130,0.1480962,-0.6719492,-0.16294292,0.9575949
N3100,-0.87733155,-0.21023282,-0.2904813,1.0006709
N2332,-0.6049791,-0.424268,-0.1573143,0.9737148
N2723,2.443718,0.63818693,-0.8308455,1.2674538
N2003,2.3743997,0.7655715,-0.8088526,1.3963277
N1764,0.18376976,-0.76134807,-0.36484426,2.3283033
N3960,2.2250257,-0.46866032,4.464295,-3.659001
N4266,2.0275886,-0.29777068,4.20418,-3.613407
N2918,2.260437,-0.5131493,4.5895257,-3.9040854
N1550,-0.25594905,1.5644404,-0.3085433,0.46945655
N3864,-0.69447476,-2.2761471,-1.0956264,1.7774742
N1433,-0.052100383,0.15094846,0.13755938,1.0068573
N3436,1.7895539,-2.4680316,3.7503598,-0.98013306
N4781,1.6141387,-2.4322479,3.575244,-0.771444
N3274,-0.8804683,-0.735246,-3.4481153,3.9594364
N1130,-2.1124318,1.0489258,1.7240195,-1.8339499
N4702,3.1944914,-1.1882887,2.6848803,-0.9460937
N2215,0.3198186,0.4422628,-0.1794194,-0.012762122
N1128,-1.8673769,0.44351968,1.6999081,-1.7010947
N741,1.9284993,-0.83077693,1.8206006,-0.40123308
N3275,3.0074747,-1.0161465,2.472208,-0.966373
N2318,-0.065368675,1.9309379,-0.46135166,1.3244355
N2674,-1.5935199,-0.24153602,1.523642,0.24075739
N4493,-0.7259099,1.6467427,-0.07031171,-1.1473
N4601,-0.9459513,0.6529479,0.1401166,-1.2229785
N3346,-0.82568127,0.85313535,0.25810963,-1.5454063
N2670,-1.0171285,1.0291737,0.048525006,-0.406951
N3241,-1.0419662,1.3461552,0.32540128,-2.0884721
N1979,-1.3345757,2.448339,0.3353094,-1.8207749
N3216,-1.2848679,2.628631,0.47697866,-1.9744704
N2247,-1.6591718,2.6407592,0.5282118,-2.404417
N4415,3.613655,0.30682594,-0.13320552,-0.49654296
N3649,-0.10437169,-0.45319548,-0.028122671,1.0114304
N2283,0.060739122,0.018460948,-0.33626917,-0.4183426
N1514,-0.9200842,1.6929951,-0.08917013,-1.5061699
N44,-0.73843986,1.5913035,0.76184523,-0.093151554
N2545,0.5732786,2.0097218,-0.59171396,0.33571136
N4597,-1.2904599,0.046863716,1.6304289,-1.2467397
N4024,2.3851643,4.0917463,-2.3633928,1.4297763
N3154,0.7305912,1.3371742,0.48313087,0.5392002
N3751,-0.33841327,-0.035139844,0.006830059,0.36899215
N3958,0.55570334,0.3100624,-0.35434017,-0.34173
N4582,0.6919312,0.49651137,-0.4553314,-0.2976632
N664,-0.13600972,1.5879899,0.24702382,0.76891905
N981,1.4491366,1.3564228,1.4071151,2.8870275
N2572,0.37959948,0.38599634,-0.101383224,-1.6130104
N3109,0.88270354,0.103346616,0.18916515,-1.5913945
N3174,0.9510716,0.1347521,0.65855986,-1.0937055
N494,0.95022,0.18938652,0.7300573,-1.1187433
N2226,0.1359627,0.86877596,0.06710019,0.42065692
N3316,-0.8833918,-0.6948907,0.050140344,-0.60608196
N1844,-0.14699762,1.0283545,0.4442624,0.090359226
N1070,0.7422578,-0.15969673,0.16659218,-0.6150027
N3811,0.9691448,-0.06881323,0.18498632,-1.4143193
N1449,-1.8534037,-1.2610649,-0.07168654,0.62962055
N4539,1.045451,-0.3795396,-0.42934257,0.92370754
N3825,-1.5505122,0.2580606,1.5206248,-0.14231591
N4612,-1.3058474,0.22180927,1.523668,-0.4471492
N2952,-1.1820678,-0.7448952,-3.8804374,4.27432
N2258,-1.0964262,-0.6228182,-3.7597644,4.078076
N4287,1.0846794,-0.53954613,-0.10558306,-1.1808243
N1666,0.32150343,1.0870322,-0.6715681,-0.5463082
N3266,0.7737686,-1.0557848,1.2719034,-0.9782931
N531,-0.5018266,0.82112724,0.19409922,0.5252239
N4070,2.1052964,-0.68827647,-1.21618,1.1105568
N2516,0.37376922,0.19110113,-0.21416238,-0.09041759
N1958,0.90843457,-0.9181377,-3.3710084,0.9806317
N2537,0.9765167,-0.8102142,-3.3338442,0.99108446
N4283,0.9953989,-0.7137815,-3.2304938,0.96863174
N4522,-0.29048824,-0.042843834,0.8257009,0.28469333
N1616,1.9278723,-0.92254645,0.9655171,-2.204047
N771,-0.94349706,1.3733332,-0.037551366,-1.6697412
N994,1.5856622,-5.4666166,-2.3005853,3.54927
N3366,0.4878533,1.3124621,-0.77243334,0.2332481
N1895,-0.2697783,-0.6478226,0.5738751,0.69422185
N1590,0.00036004186,-0.80715734,-0.24604774,2.4110873
N3705,-0.42331177,1.0189877,-0.18195444,-1.0808766
N607,-0.9609214,-0.2656732,-3.9962816,4.1884995
N4768,-1.0405968,-0.42240655,-4.1482925,4.3963404
N2367,0.2022523,0.76720977,-0.205219,0.22442345
N4903,0.742036,-0.5287088,0.38227364,-0.40926817
N2071,-0.1051173,0.8835993,0.7631857,0.8948126
N2559,0.11000281,-1.0659933,0.0786498,-0.8205906
N1633,-0.17226477,0.13008699,-0.09017491,0.14997265
N3212,2.3449512,-0.5416573,-0.056618992,-1.8604509
N1598,0.5286288,-2.3733022,-3.664461,0.7147452
N124,-1.7546649,0.048933335,2.6344059,0.14561385
N395,1.6432049,-0.71671695,0.8488499,-1.6037216
N2775,0.4420861,-0.6435818,-0.13617781,-1.6864082
N3382,-0.3366423,0.9298318,-0.10562137,0.5332276
N2037,0.5261574,-0.83744967,-0.13280722,-1.8043426
N3394,-0.12914546,0.044934597,0.061389916,-1.3086622
N4575,0.13705167,0.7750705,-0.15250748,0.03287455
N1050,0.29604098,-0.44514355,-0.11654304,-1.7392415
N2380,0.35551432,-1.072056,-2.7974021,0.21986024
N3993,0.53135693,-2.4448082,-3.6601105,0.63699967
N4010,1.7862747,-1.6359711,0.9465166,-1.6992947
N3659,0.72805685,-2.5213897,-3.416529,0.43516538
N2534,0.6596433,-2.6748288,-3.4873748,0.33242512
N1310,0.6648798,-2.6997747,-3.580885,0.5795808
N2761,0.7713632,-0.6967459,-3.131085,0.8095813
N3625,0.14860645,-2.3263483,-2.932854,0.4218189
N2229,0.36281386,-2.1478379,-3.3305726,0.52336705
N2590,0.768687,-2.593607,-3.2154288,0.3915779
N1636,0.15467897,-2.0796256,-3.8500173,1.1054677
N2304,0.11306637,-1.9774358,-3.5328057,1.1495088
N444,0.67897344,-2.3404634,-3.4251118,0.5009771
N2988,0.2249422,-2.471931,-4.151359,1.0444622
N793,0.3961712,-0.88299215,-2.8602445,0.66518533
N3535,1.8951312,-1.0295217,0.89523506,-1.9174778
N49,1.8837845,-0.97718245,0.8864029,-2.276825
N552,-1.2484399,1.3880045,-0.027175449,-1.315257
N769,0.8895934,-0.60248566,-0.41844165,0.8276993
N628,1.4923005,-0.7138246,0.8198917,-1.4443548
N2494,0.9318525,-0.31231925,1.0049866,-1.7544248
N2791,0.52995473,-0.55278087,0.48044026,-1.0676564
N2571,-0.8503206,-1.2094945,0.3840222,0.060402434
N4565,0.8951754,-0.4270368,-0.58361274,0.6784403
N1271,3.2519524,-1.7331191,1.5960705,-2.9535983
N1674,1.5160251,-0.81859475,0.23269796,-1.960112
N4758,1.1253898,-1.1123794,0.5234893,-1.9425678
N1121,1.9741821,-0.6497625,0.98129183,-2.2457058
N4795,1.0540167,-0.5208009,-0.5094613,0.9251663
N2164,2.019241,-1.2412881,1.1458478,-1.6767268
N4025,3.5088046,-1.7518017,1.5759984,-3.2024493
N3660,2.8101833,-1.1693655,1.3535411,-2.5229764
N1644,-0.5802024,-0.65873855,0.5222111,-0.29983845
N3269,-1.0631104,-0.4024128,-3.5143216,3.9640489
N1574,-0.74057955,-0.8784235,-0.061225038,0.043128464
N1068,-0.9289743,-0.7395478,-3.1937852,3.8236752
N4046,1.6905844,-0.38045987,0.9404643,-2.3942955
N3947,-0.30092183,0.16341251,3.103914,-1.9012308
N2441,0.8844736,-0.43416497,-0.6427593,0.8951613
N2983,1.9322823,-0.47282544,1.1219301,-2.2348776
N1498,0.4216677,-1.794681,-2.948179,0.87462497
N3703,2.0372393,-1.1899793,0.89492697,-1.7778091
N1870,0.5255744,-2.4009488,-3.590069,0.8620751
N3010,0.10936331,-2.2916381,-3.4210129,0.9909154
N2108,0.52361673,-2.3835466,-3.5685918,0.9500297
N4794,0.33709225,-2.6698115,-3.7653573,0.82224697
N2256,0.3342705,-2.820312,-4.0165825,1.1081072
N2376,0.31464013,-2.7782578,-3.961008,1.1219795
N509,0.13931051,-2.0285234,-2.9666564,0.27760732
N2899,1.7986577,-0.6950842,1.065327,-1.8975376
N1463,1.0464762,-0.87047905,0.3995582,-1.1066222
N4085,2.1036677,-0.5523174,1.0100234,-2.4363475
N3953,1.6707758,1.83669,0.7500719,0.7413884
N3568,-1.1446476,-0.40537104,2.5115805,0.15472898
N2409,1.3429917,0.26688278,0.15120101,-1.3563789
N3525,0.32401994,-2.3274593,-3.2478275,0.22149794
N3506,0.84217656,-0.70562917,1.0798005,-1.7651799
N1126,-1.2497078,0.33403268,1.4221976,-0.31331906
N4114,1.621885,0.15544629,0.98433405,-2.3064737
N1303,-0.30405176,0.03616716,0.12754783,0.9634476
N3583,-1.3901919,2.0015671,-0.22489086,0.3552301
N934,0.047032118,0.021139039,-0.043055367,-1.6450495
N2823,2.7555282,1.0997316,3.8660417,2.5861597
N2787,-0.7938719,0.7605303,-1.67339,-0.52689886
N2563,0.24508199,-2.0192866,-3.7799435,0.7754526
N676,0.12660828,0.25372514,-0.46464714,-0.07381907
N2418,0.17059436,0.26134524,1.1793742,-0.26040706
N3434,1.391352,-4.8869195,-2.0103285,2.836144
N874,-1.3429167,0.016079938,1.2400013,0.75229824
N3916,-0.942091,-0.7178168,2.4981976,0.23033668
N2099,1.4108047,-5.0119357,-2.1963787,3.119412
N4956,0.87336415,-0.86160076,-0.20293343,0.38248244
N2519,-0.5550387,-1.193951,-0.36768574,0.02647366
N2998,0.7911948,-0.024403047,-0.5585399,1.1460514
N1445,-0.5297718,0.59150463,-0.0040940084,-0.29550436
N2056,0.37756696,3.253521,-1.8518586,-0.06508969
N2954,-0.6911318,-0.1471658,0.9695367,-0.41228786
N230,0.66122395,-0.28385735,-0.642132,0.34264618
N2148,0.02741161,0.31125107,0.03432127,0.6162056
N299,-0.2278657,-0.1616345,0.7034921,-0.12077369
N4310,0.8045769,-0.47202078,-1.2948743,-0.9991696
N4256,1.3500441,-0.40375534,-0.325768,-1.6123428
N2976,1.3905499,-0.49595824,-0.24090576,-1.601696
N129,-1.457974,0.06918746,0.06701911,-0.32145867
N1246,-0.6735607,0.02592441,1.1979597,-0.28738153
N2052,-1.5007077,0.5300807,-0.10106999,0.90075856
N1526,0.43870676,1.2153257,-0.52292025,-0.7439631
N1054,-0.7539217,0.3034064,-0.16006532,-0.4661818
N481,-0.34102395,0.57755005,-0.44842017,0.7321439
N3466,-1.502179,-0.6888427,-0.4907304,-1.2434112
N35,-1.4286543,-0.98754376,-1.1519742,0.7380462
N600,0.26177326,0.30784068,0.8250736,-0.903876
N1401,0.9130247,-0.48110554,-0.22341907,0.53590554
N4341,-2.2107494,-1.3183652,-1.7201945,1.4939237
N3424,2.8675046,-0.9592073,0.94886833,2.056235
N3485,1.9246141,-1.2129782,-0.5215469,0.34660268
N501,-0.6082645,-0.7744949,1.2660747,1.5680772
N2299,-2.3115125,0.9861729,-0.45041996,0.1849974
N4537,3.5401394,0.08413518,-0.052527726,-0.27469108
N2450,-0.45440832,-0.12400816,0.64934325,-0.66665816
N4470,-2.182207,0.35297808,-0.5635372,-0.3641709
N2927,1.5630978,1.4306922,0.70277655,0.6221613
N4267,0.1293424,-0.06358172,1.3356409,-0.7393576
N190,0.88247633,-0.61169505,0.1600292,-0.45085067
N2303,1.7863241,-1.4076307,-0.57807696,0.0572288
N1424,-0.22653103,-0.2736455,-1.6199372,0.02330878
N1402,0.6860512,0.5869017,-1.7823755,0.96140707
N713,-0.29341608,1.0209308,0.26592147,-0.644092
N4736,1.3067669,-0.20894977,-0.6881124,1.2977161
N3794,-4.181542,-2.6222086,-0.37691155,2.9748132
N675,0.19251123,-1.0420548,-0.1294368,0.280215
N4868,-2.1804998,0.6931892,-0.40479815,-0.5818171
N2691,0.5462678,-0.34353283,0.24453112,-0.52996165
N2742,3.0624,0.20362094,-0.35345322,-2.1664243
N4573,1.7853227,0.5806177,-0.01663262,-1.1035564
N4321,1.8174133,0.61038256,0.01382494,-1.1015326
N272,-1.8136955,-0.7558047,1.6242604,0.40602985
N4372,-1.3965594,0.0670695,-2.1258118,-2.0545921
N3810,0.1518021,-0.32114744,0.004819803,-1.1754433
N455,-1.7079593,0.40206257,0.031599313,1.0625372
N2841,-1.5130024,0.63673186,0.10398281,1.3011259
N4629,-1.1399758,-0.516008,-0.1132454,0.1421373
N3771,-1.5786169,-0.094905175,-0.061773024,-0.25372943
N1787,-1.8647451,-1.2985703,-1.3415043,1.094339
N548,0.2427758,1.3601865,-0.4240698,-0.54298425
N859,-1.4420886,-1.0549753,-1.3364174,0.75249547
N2807,-0.35319057,-0.33895177,0.49369973,0.8170176
N4707,-1.2698748,0.2202248,0.0527497,-0.44274676
N3427,-1.9450338,-1.2159036,-1.5480033,1.166676
N627,-1.4065646,-0.08052012,0.10466198,0.7275517
N3642,-1.4485216,0.79329425,0.06346875,-0.30256763
N331,1.502234,-1.4030399,-0.32509536,0.4298032
N1282,-1.1651803,0.39203408,0.06687384,-0.50784683
N3676,-1.459045,0.74769014,0.24655804,-0.2252283
N1628,-0.55892205,-0.34761575,1.5524865,-0.25644246
N4419,-0.66107196,1.0130914,0.058237605,0.44565314
N310,0.28242376,-0.47836766,-0.29902133,0.7360705
N3349,0.56679213,1.4376875,-0.24495563,0.47113228
N1800,-1.4847726,-0.16251028,0.22445676,-0.32092035
N16,-1.4045838,0.5026521,0.009111397,0.9366365
N2669,0.09995393,-0.09320576,0.122411124,0.6340364
N1224,1.5963542,1.6685076,2.6542645,1.2791867
N3673,-1.2468542,0.35351643,-0.23768234,-1.0262327
N4935,-1.4983705,0.52611935,0.012383901,-0.29966116
N4948,-1.4632839,0.22923097,-0.08225786,0.6324357
N4302,-0.797357,0.6546989,-0.28668115,0.7844763
N61,3.5063937,2.1167562,-1.8072511,-0.95134676
N2549,-1.6758007,-1.3282609,-1.1842008,0.7055606
N3101,-0.056033894,0.16487649,-0.0121498145,-1.4786882
N4337,-1.831715,-1.5632024,-1.4937832,1.5568569
N1845,-0.40959463,0.23750803,-0.26969835,-0.29479054
N1489,0.08341672,0.44850868,-0.19421735,-0.029525926
N1156,-0.86803734,-0.38152447,1.1744097,-0.0029909313
N3245,-0.32494137,1.2269096,0.8847833,-1.435957
N2828,-1.0206252,0.53554285,0.057264656,-0.33282688
N3598,-0.7569566,-0.33874968,-0.47490156,-0.14135219
N3552,-1.6755542,-0.05480601,1.4740173,0.21109064
N986,-1.149317,-0.08319783,-0.62463415,0.13247228
N1376,-0.25011778,0.1370659,0.4179503,0.060959537
N3792,-1.9465548,-1.7965549,-1.4743073,1.2410793
N1165,-0.20929947,0.67326605,1.2918355,0.7247138
N1961,-1.7620546,0.7912062,-0.66325545,-0.34985927
N4746,-2.863093,0.8816994,-1.0514958,0.08524388
N1883,-2.3580253,-2.1169174,-2.0386794,1.7602247
N3199,-2.5396476,-2.1202009,-2.0547583,1.8046664
N334,-2.5294862,-2.195977,-2.0837798,1.7819108
N2415,-1.2676208,0.38304836,-0.21437928,-0.23842557
N3562,-3.2468452,1.2068949,-1.3115773,-0.28556645
N3042,-0.596459,0.42046648,0.023125187,-0.16780278
N1210,-1.2424301,-1.0798804,-1.3353068,0.8949871
N4753,-1.1286547,-1.0715498,-0.7097181,0.7961053
N4150,-3.3827784,1.367082,-1.2337402,0.11842309
N3849,-3.5179439,1.3512745,-1.1531421,-0.013493169
N1596,-3.7287724,1.4368553,-1.3038535,-0.002254907
N24,-2.3086228,0.34046635,-0.51484376,-0.7182588
N4226,-3.1387725,1.2498777,-1.1217743,-0.39584953
N4997,-2.4925013,0.37560803,-0.79861754,-0.4215458
N320,-2.2647893,0.42966878,-0.5355632,-0.7553802
N941,-1.5915436,-0.5185256,-1.241135,3.261415
N814,0.0011364371,-0.46523136,-0.323471,0.027539324
N1480,-1.6939896,0.61764425,-0.077533446,1.1782176
N3069,-0.8997978,-0.052143745,0.05703035,-0.68860286
N216,0.17201522,1.5911727,0.17525953,-1.1772532
N917,3.7043986,-0.8798348,1.8490607,2.2978308
N2902,0.027590908,1.2867005,2.6661901,0.88298225
N1188,-1.4066269,-0.048190497,2.4142983,0.1278436
N4619,-1.4668741,0.6014432,-0.31953126,0.2468421
N3226,1.078397,-0.8099401,3.7939594,3.6567993
N1071,-1.3101432,0.1841087,2.1880558,-0.32921964
N1747,0.44237232,-0.45126548,-1.0129944,-4.029605
N3276,-1.7743955,0.692015,2.8635108,-0.5761765
N1082,-1.7318001,-1.189452,-1.3584607,1.2838657
N4309,-0.26623458,-0.30328473,0.9733979,-1.0360916
N2013,1.1508515,-1.263984,-0.26952443,1.5692888
N369,-1.3571359,-1.156428,-1.0206984,0.7656263
N3459,-1.345832,-1.2701046,-1.0771377,0.63556105
N4649,1.2556528,-1.2673161,-0.79005545,2.023461
N3584,-2.9097035,0.79943126,-1.1399217,0.07946351
N3445,-2.127484,0.71714616,-0.6920001,0.613747
N2908,0.63426626,-0.44463512,0.30359727,-0.5715962
N1799,1.9080954,-1.201064,-0.5142523,0.53268826
N42,1.2496918,-0.77121484,-0.45843711,1.9835398
N3589,1.0210352,-0.5568604,0.37021068,1.1719935
N37,1.0869945,-0.62580216,0.37056094,1.2256408
N3141,1.1106844,-0.66108245,0.36470756,1.2464948
N4343,1.1069419,-0.67879474,0.3868815,1.2642272
N4019,-1.1994537,-0.4150835,-1.071513,2.159897
N2419,-2.4876373,0.7416242,-0.60743195,0.006734159
N2733,1.2412654,-0.20347813,2.9012432,-2.8778403
N3833,0.77942854,1.4096138,-2.3701444,1.989567
N1263,0.14250323,0.44054493,0.19710651,0.27928138
N660,-0.20534724,0.5028696,0.8217089,0.46431762
N530,-1.1390408,0.4284342,-0.0020341128,0.54658973
N4600,0.5602964,1.034657,-1.9448278,1.4939708
N3728,-0.118993394,1.08595,0.3748431,0.048553865
N26,0.071960755,0.89073527,0.908463,-0.09438927
N2116,0.40902382,0.52680653,-0.5189536,0.42975888
N538,-2.1226907,1.2071524,-0.45412678,-1.0030651
N1230,1.3850002,-0.23892644,-0.057903677,-1.2465093
N473,0.771101,1.0524532,-1.6815517,1.037381
N2616,0.69396967,0.99792427,-1.6199577,1.1157147
N2896,-1.2846375,-1.1420535,-1.0661669,1.1849331
N833,-1.3047078,-1.2335128,-1.1142577,0.99697304
N2023,1.9259518,-1.26349,-0.6689176,0.17338122
N1812,-1.189666,0.14525118,1.4277202,-0.03294213
N2982,-2.2949417,-1.9878812,-1.8753552,1.6626456
N2623,-0.09914005,0.25148764,0.28884992,0.9251074
N977,1.0262831,-0.109101884,-0.035328243,-0.9534196
N3159,-0.19567099,1.0547051,0.6395491,0.59064436
N2855,-3.7972975,0.1653747,0.73952276,-0.7413921
N2261,0.5307894,0.74507385,1.2590594,-0.283526
N1977,-1.1282448,-0.7534081,-0.9557957,1.6606073
N3031,-0.20279637,0.3437845,0.2876665,0.11850569
N837,0.9629195,-0.86298746,0.020793945,0.48253018
N254,0.07639485,0.2544269,-0.23294884,0.84233856
N4067,-1.4999995,-0.16165242,-1.4287479,3.245948
N4688,-1.9562774,0.20060414,-1.6666598,3.8130891
N1367,-2.0561533,-0.41321418,-1.5866511,4.171211
N3609,-1.8617847,-0.17027405,-1.5461687,3.2517428
N4635,-1.41337,-0.48006383,-0.9752497,1.7771008
N1611,-0.8811099,0.35080653,2.9484794,-0.96323955
N2072,-1.5513113,1.0616169,2.236517,-0.12845051
N3294,-1.7970265,-1.2855937,-1.2570957,1.0599772
N92,0.911886,-0.32785994,-0.38788992,0.7145718
N3892,2.4396725,-0.7652426,1.2340708,-2.9647918
N2726,-0.57092917,0.03993083,0.32357544,-0.47080126
N1531,-1.3818935,-0.20765871,-0.95772904,2.9571364
N3665,1.4476877,1.3584957,-2.109786,1.1979623
N3971,1.4823477,1.4157742,-2.1543067,1.222231
N1325,-1.4502193,-0.03774546,1.5254904,-1.6158497
N3762,-1.4451125,0.11001645,1.6304069,-1.5040854
N935,1.5035379,-0.47594693,0.2574145,-1.4666833
N3300,1.3976868,-1.0438092,0.38817957,-1.3563154
N2774,2.0828476,-0.88279086,1.0161787,-2.0005147
N4861,1.995599,-1.1758453,1.0761385,-2.1842637
N4782,-0.6473416,-0.43083403,-0.32660595,-0.28063542
N3513,-1.914664,-0.44374222,-1.6801434,3.9669824
N634,1.1461855,0.24072263,-0.12230426,-1.1458706
N2772,1.5234866,0.1304517,4.0435505,5.4102683
N3848,-1.0689998,0.2564213,1.0999632,0.5814881
N187,-0.9728002,-0.025218334,2.4073265,-0.17748924
N472,-1.5975919,0.69347876,-0.06974473,0.9990165
N2276,1.6181928,0.2609833,0.031143509,-1.4425308
N585,1.552635,0.32386345,3.8389611,5.3053255
N2230,1.3683878,-0.1797688,4.31572,4.5105414
N127,1.2676343,0.14646739,3.8511536,5.403947
N3428,1.3688716,0.077856466,3.6271973,5.0001397
N968,1.3405043,0.229583,3.949954,5.4917707
N2926,1.311874,0.23723328,3.880155,5.0431156
N3837,1.3294727,0.3199359,4.066835,5.303931
N4891,-0.9659655,0.5489005,-0.20485923,0.1367697
N4411,-0.22604674,0.020866247,0.44384325,0.76461804
N2960,0.5552491,0.3272949,0.06742989,-0.9860827
N3198,-0.5680861,0.23972884,0.8637011,0.051781747
N2592,0.1651288,0.6962057,1.040155,-0.9641785
N4896,-0.8650729,-0.567132,1.4552275,-0.08228287
N1533,-0.48964563,0.7001528,0.3591315,-0.18031149
N2081,-0.6495469,0.6241311,0.2958994,-0.44002256
N3415,0.5487132,0.76299375,1.481441,-0.25179327
N987,-1.5835594,0.12264623,-0.45747563,-0.63565034
N2647,0.5256883,1.3925427,-0.8151381,0.52954775
N3924,0.576114,1.7944368,-0.8795239,0.510016
N4109,-0.40225872,-0.4163348,0.780188,-0.36971548
N629,-1.086011,0.15013118,-0.4388862,-0.19455081
N4050,0.45460856,1.4625982,0.10145847,-2.054923
N1081,1.1310569,-1.1579751,-0.26425487,0.92721796
